what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.egit.core,4.6.1.201703071140-r,"org.eclipse.egit.core",1582775665461
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.hsqldb.ui",1582775665461
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ingres.ui",1582775665461
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.postgresql.ui",1582775665461
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sqlite.ui",1582775665461
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.4.100.v201603180253,"org.eclipse.jpt.jpa.eclipselink.ui",1582775665461
stopped,bundle,org.eclipse.jpt.jpa.ui,3.4.100.v201607131827,"org.eclipse.jpt.jpa.ui",1582775665461
stopped,bundle,org.eclipse.jpt.jpa.db.ui,2.1.200.v201603180253,"org.eclipse.jpt.jpa.db.ui",1582775665462
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.1.0.201603142002,"org.eclipse.datatools.connectivity.db.generic.ui",1582775665462
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.1.0.201603142002,"org.eclipse.datatools.connectivity.apache.derby.ui",1582775665462
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.6.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1582775665462
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.asa.ui",1582775665462
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.ase.ui",1582775665462
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.ui",1582775665462
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.3.0.201603142002,"org.eclipse.datatools.sqltools.data.ui",1582775665464
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.2.0.201603142002,"org.eclipse.datatools.connectivity.sqm.server.ui",1582775665464
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.ddlgen.ui",1582775665464
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.db.derby.ui",1582775665464
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.db.generic.ui",1582775665464
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.debugger.core.ui",1582775665464
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.routineeditor.ui",1582775665464
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqlbuilder",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.1.0.201603142002,"org.eclipse.datatools.sqltools.debugger.core",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.2.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.2.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqlscrapbook",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqleditor",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.editor.core.ui",1582775665465
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.1.0.201603142002,"org.eclipse.datatools.sqltools.tabledataeditor",1582775665465
